x,y,z,label,family,region
0.754505657,0.576463027,0.619988475,Kesui [wah],1,Papuanesia
0.733285057,0.628752649,0.644804626,Onin [oni],1,Papuanesia
0.661712319,0.532761888,0.652287698,Uruangnirin [urn],1,Papuanesia
0.720362611,0.533990159,0.596906256,Hiw [hiw],1,Papuanesia
0.655109137,0.65926663,0.656356463,Arguni [agf],1,Papuanesia
0.704507926,0.55079973,0.679796147,Tehit Imyan [kps-2],West Papuan,Papuanesia
0.787675587,0.88771312,0.427305108,Luangiua [ojv],1,Papuanesia
0.328463186,0.324408368,0.743356513,Eyak [eya],Dene-Yeniseic,North America
0.88695679,0.55163261,0.439568461,Dohoi [otd],1,Papuanesia
0.096003563,0.717914544,0.532677029,Dzongkha [dzo],2,Eurasia
0.026776777,0.362619851,0.656805093,Thulung [tdh],2,Eurasia
0.391478828,0.909554805,0.620075298,Turung [try],2,Eurasia
0.197469707,0.736610776,0.714994426,Lhomi [lhm],2,Eurasia
0.738453297,0.462874362,0.565450341,Wooi [wbw],1,Papuanesia
0.216568712,0.22652462,0.63761644,Berik [bkl],Trans New Guinea,Papuanesia
0.743137644,0.517387159,0.655864218,Wandamen [wad],1,Papuanesia
0.79791304,0.81798832,0.585424522,Tai Aiton [aio],Tai-Kadai,Eurasia
0.278532568,0.513220016,0.221943575,Gothic [got],3,Eurasia
0.773437174,0.543106358,0.383149647,Pendau [ums],1,Papuanesia
0.385344295,0.607408176,0.796534211,Dom [doa],Trans New Guinea,Papuanesia
0.330414105,0.80289126,0.472259852,Kunjen [kjn],6,Australia
0.350478813,0.803768491,0.437447892,Gabigabi [xxx-11],6,Australia
0.372713903,0.71098031,0.4814015,Dharawal [tbh],6,Australia
0.328380641,0.729194483,0.476960112,Nyungar [nys],6,Australia
0.172887742,0.431238526,0.284110812,Sindhi [snd],3,Eurasia
0.652288311,0.076824465,0.417824041,Chinook [chh],Chinook,North America
0.764813388,0.4196342,0.504011136,Banggai [bgz],1,Papuanesia
0.891178668,0.552239217,0.509284176,Tengger [tes],1,Papuanesia
0.333452122,0.391280509,0.663817061,Momu [fqs],Kwomtari,Papuanesia
0.294725982,0.449979219,0.505958098,Dharuk [xxx-8],6,Australia
0.749190788,0.584737255,0.560498776,Uab Meto [aoz],1,Papuanesia
0.65187552,0.642847196,0.838985783,Bunaq [bfn],Timor-Alor-Pantar,Papuanesia
0.995108871,0.563617246,0.502869146,Bunun [bnn],1,Papuanesia
0.433371999,0.076492052,0.600285175,Sierra Popoluca [poi],Totozoquean-Chitimacha,North America
0.083935641,0.31190041,0.566018037,Iñupiaq [esi],Eskimo-Aleut,North America
0.232693476,0.35532806,0.622656656,Aguaruna [agr],Jivaroan,South America
0.278257229,0.683430745,0.515817621,Atong [aot],2,Eurasia
0.398081741,0.922037055,0.685206479,Na [nbf-2],2,Eurasia
0.676248481,0.804111854,0.559286162,Maonan [mmd],Tai-Kadai,Eurasia
0.739054141,0.592683241,0.564009158,Sika [ski],1,Papuanesia
0.909428296,0.625921577,0.504667949,Gayo [gay],1,Papuanesia
0.88641167,0.367722188,0.565090432,Pitu Ulunna Salu [ptu],1,Papuanesia
0.786218348,0.472663603,0.704563229,Lelepa [lpa],1,Papuanesia
0.423232257,0.318301045,0.677893522,Inanwatan [szp],Trans New Guinea,Papuanesia
0.725900303,0.632764892,0.895609394,Klon [kyo],Timor-Alor-Pantar,Papuanesia
0.642773879,0.631690497,0.82693933,Teiwa [twe],Timor-Alor-Pantar,Papuanesia
0.888708375,0.553124359,0.68299553,Namakir [nmk],1,Papuanesia
0.316107217,0.736793584,0.4322356,Ngarla [nlr],6,Australia
0.182953257,0.755909419,0.414340209,Mudukumo [bwm],Yuat,Papuanesia
0.393774772,0.640747274,0.617024434,Fuyuge [fuy],Trans New Guinea,Papuanesia
0.285277483,0.35875981,0.727572421,Mian [mpt],Trans New Guinea,Papuanesia
0.34236772,0.595262193,0.83259872,Sabanê [sae],Nambikwara,South America
0.822072865,0.515637627,0.610774674,Lote [uvl],1,Papuanesia
0.563412303,0.849771375,0.648831003,Makasai [mkz],Timor-Alor-Pantar,Papuanesia
0.286302336,0.724666525,0.563845522,Dakpa [dka],2,Eurasia
0.330478805,0.655695807,0.455810313,Gathang [kda],6,Australia
0.1200278,0.345998648,0.546662101,Cupeño [cup],Uto-Aztecan,North America
0.102057394,0.471498099,0.739269,Dumi [dus],2,Eurasia
0.179139891,0.712073797,0.503102673,Ghale [ghe],2,Eurasia
0.130824259,0.569514646,0.512719643,Jirel [jul],2,Eurasia
0.218977954,0.530382866,0.316717593,Hittite [hit],3,Eurasia
0.068773034,0.435151598,0.326015081,Tocharian [xxx-30],3,Eurasia
0.131828717,0.301608834,0.713868106,Sumerian [sux],Sumerian,Eurasia
0.275530982,0.517951474,0.280034529,Proto-Germanic [xxx-24],3,Eurasia
0.764042899,0.821056222,0.612391549,Nyaheun [nev],5,Eurasia
0.391847526,0.721519716,0.289769022,Lardil [lbz],Tangkic,Australia
0.398598754,0.723182714,0.291719752,Damin [xxx-7],Tangkic,Australia
0.179482203,0.674232635,0.580697359,Brokpa [sgt],2,Eurasia
0.333139505,0.651708903,0.481573797,Bugun [bgn],2,Eurasia
0.249391287,0.650682777,0.541227707,Sherdukpen [sdp],2,Eurasia
0.274643832,0.796080246,0.592637443,Puroik [suv],2,Eurasia
0.276238906,0.672487335,0.640947045,Nishi [dap],2,Eurasia
0.112251111,0.656902446,0.571106672,Kaike [kzq],2,Eurasia
0.26598585,0.810707013,0.569070293,Classical Tibetan [xct],2,Eurasia
0.564291324,0.875037045,0.414967862,Fuzhou [cdo],2,Eurasia
0.255836735,0.744247221,0.593742626,Khengkha [xkf],2,Eurasia
0.23930008,0.737913782,0.509222099,Koro [hru-2],2,Eurasia
0.228355155,0.70513893,0.556171771,Seke [skj],2,Eurasia
0.142395655,0.529073537,0.267279505,Sanskrit [san],3,Eurasia
0.188650294,0.532383714,0.252504041,Pali [pli],3,Eurasia
0.533651987,0.422461133,0.175137888,Manx [glv],3,Eurasia
0.404298791,0.847610058,0.537970685,Denjongkha [sip],2,Eurasia
0.190642476,0.716830787,0.353678895,Nepali_hill [nep-2],3,Eurasia
0.208355824,0.414416936,0.662254126,Kaure [bpp],Trans New Guinea,Papuanesia
0.483200744,0.84176122,0.61802074,Obokwi [afz],Lakes Plains,Papuanesia
0.729882118,0.645690036,0.620191444,Kambran [bed],1,Papuanesia
0.736126412,0.623212164,0.64822265,Yarik [erw],1,Papuanesia
0.695894078,0.603399106,0.620034224,Sekar [skz],1,Papuanesia
0.3082785,0.494480625,0.366978227,Wulguru [xxx-35],6,Australia
0.09009848,0.514660495,0.33869648,Magahi [mag],3,Eurasia
0.541201028,0.869611546,0.476613937,Nanchang [gan],2,Eurasia
0.208568731,0.552041672,0.216907857,Rajasthani [raj],3,Eurasia
0.1240264,0.625094636,0.543801902,Darma [drd],2,Eurasia
0.22954042,0.790336114,0.604312405,Dongwang [khg],2,Eurasia
0.243906357,0.694466687,0.450796938,Hajong [haj],3,Eurasia
0.415409638,0.75630264,0.790852345,Anong [nun],2,Eurasia
0.264099604,0.476006328,0.677010105,Mbaham [bdw],Trans New Guinea,Papuanesia
0.728354327,0.566544551,0.132158851,Pnar [pbv],5,Eurasia
0.242414624,0.415662936,0.671158325,Chin_Falam [cfm],2,Eurasia
0.122322241,0.483223929,0.285194661,Rajbangshi [rkt],3,Eurasia
0.247416982,0.637051913,0.723837046,Galo [adi],2,Eurasia
0.241249011,0.717890524,0.619738618,Dimasa [dis],2,Eurasia
0.682098788,0.791482217,0.348587535,Zhou Chinese [och],2,Eurasia
0.291560555,0.748413546,0.428853632,Apatani [apt],2,Eurasia
0.163216387,0.611613555,0.674522244,Karbi [mjw],2,Eurasia
0.221160761,0.722555661,0.493598352,Mising [mrg],2,Eurasia
0.315449204,0.606929275,0.60570032,Idu Mishmi [clk],2,Eurasia
0.150721207,0.529852241,0.562508232,Miju [mxj],2,Eurasia
0.819671252,0.520594163,0.727498088,Koiwai [kwh],1,Papuanesia
0.537282066,0.812440048,0.606946725,Elopi [dbf],Lakes Plains,Papuanesia
0.56562532,0.809193896,0.667201596,Tause [tad],Lakes Plains,Papuanesia
0.212682308,0.626736468,0.609346162,Aka [hru],2,Eurasia
0.328736975,0.768896443,0.536965872,Bokar [adi-2],2,Eurasia
0.137300059,0.533474742,0.662867739,Raji [rji],2,Eurasia
0.163902295,0.46744111,0.316644669,Darai [dry],3,Eurasia
0.140260516,0.613979392,0.431683514,Dhimal [dhi],2,Eurasia
0.010808934,0.37284256,0.623051478,Bantawa [bap],2,Eurasia
0.134718636,0.690243665,0.423043773,Rabha [rah],2,Eurasia
0.077517775,0.426847415,0.517224326,Raute [rau],2,Eurasia
0.101279963,0.418709859,0.237058076,Majhi [mjz],3,Eurasia
0.042335329,0.499786856,0.586042653,Sunwar [suz],2,Eurasia
0.126831646,0.729414084,0.542519488,Kyirong_Tibetan [bod-3],2,Eurasia
0.060810437,0.501408182,0.521173482,Bankariya [cdm-2],2,Eurasia
0.229256797,0.585176463,0.320084606,Saptariya Tharu [thq],3,Eurasia
0.177598156,0.753895245,0.37098671,Dura [drq],2,Eurasia
0.150937125,0.770594285,0.447889467,Baram [brd],2,Eurasia
0.107332129,0.772922549,0.494095791,Yohlmo [scp],2,Eurasia
0.314439414,0.443679648,0.69076716,Proto-Trans New Guinea [xxx-27],Trans New Guinea,Papuanesia
0.295345762,0.724176147,0.413328639,Malgana [vml],6,Australia
0.904809205,0.342946004,0.616363986,Tamambo [mla],1,Papuanesia
0.226378643,0.505419934,0.663346701,Ku Waru [xxx-14],Trans New Guinea,Papuanesia
0.208058688,0.518857557,0.720457725,Kaugel [ubu],Trans New Guinea,Papuanesia
0.883451541,0.656357295,0.325096439,Jahai [jhi],5,Eurasia
0.504207319,0.392770281,0.007842173,Egyptian_Ancient [xxx-9],Afro-Asiatic,Africa
0.318686925,0.531957882,0.305601717,Old Church Slavonic [chu],3,Eurasia
0.024095525,0.488090902,0.622340502,Wambule [wme],2,Eurasia
0.020319314,0.498566618,0.657545176,Jero [jee],2,Eurasia
0.44886327,0.763455689,0.752180174,Zaiwa [atb],2,Eurasia
0.879101687,0.587002678,0.474251592,Tausug [tsg],1,Papuanesia
0.928374087,0.507217604,0.175166983,Krongo [kgo],Kordofanian,Africa
0.844231088,0.580171842,0.721150759,Fordata [frd],1,Papuanesia
0.379437093,0.528688259,0.790996704,Bawm [bgr],2,Eurasia
0.68812008,0.755577499,0.25123964,Kerinci [kvr],1,Papuanesia
0.854025301,0.635416483,0.491487009,Komodo [knh],1,Papuanesia
0.344661954,0.495406229,0.911671113,Arizona Tewa [tew],Kiowa-Tanoan,North America
0.465815773,0.251251785,0.550335769,Rotokas [roo],West Bougainville,Papuanesia
0.833093116,0.22641687,0.468415475,Tzeltal_Aguacatenango [tzh],Mayan,North America
0.119056685,0.454908645,0.649194317,Tübatulabal [tub],Uto-Aztecan,North America
0.167877244,0.361825138,0.393779772,Keraq [unr],5,Eurasia
0.169091904,0.369346103,0.502365024,Gorum [pcj],5,Eurasia
0.222546303,0.443029759,0.558921653,Juang [jun],5,Eurasia
0.156335586,0.464871626,0.626065303,Gtob [gbj],5,Eurasia
0.148381914,0.502232264,0.574066151,Gtaq [gaq],5,Eurasia
0.534645612,0.426736405,0.011131466,Spanish_spoken [spa-2],3,Eurasia
0.23243436,0.751173409,0.574691734,Wutun [wuh],2,Eurasia
0.264977955,0.70290814,0.546325367,Tiwa [lax],2,Eurasia
0.845611803,0.25466974,0.395944195,CiLuba [lua],4,Africa
0.373055615,0.720861082,0.390698593,Warumungu [wrm],6,Australia
0.349994481,0.740365127,0.422200304,Mbabaram [vmb],6,Australia
0.165066534,0.612984295,0.507274208,Olekha [ole],2,Eurasia
0.264198559,0.694234804,0.446599163,Santa [sce],Mongolic,Eurasia
0.24325175,0.694464627,0.475670483,Baoan [peh],Mongolic,Eurasia
0.788400791,0.650399295,0.711300319,Banda [bnd],1,Papuanesia
0.813444032,0.446541125,0.694181361,Damar_West [drn],1,Papuanesia
0.101163759,0.551801231,0.220344032,Kangri [xnr],3,Eurasia
0.244195991,0.797070838,0.631533725,Amdo [adx],2,Eurasia
0.504047594,0.810598188,0.605806256,Tujia [tji],2,Eurasia
0.185395182,0.651877283,0.294136383,Balochi [bgp-2],3,Eurasia
0.41652906,0.599636155,0.208844932,Karaim [kdr],Turkic,Eurasia
0.205755817,0.509733647,0.234980901,Kalasha [kls],3,Eurasia
0.88523965,0.684002805,0.534155681,Begak [dbj-2],1,Papuanesia
0.649143761,0.757007815,0.195321047,Rennellese [mnv],1,Papuanesia
0.81772004,0.470272045,0.567560885,Ma'ya [slz],1,Papuanesia
0.369654979,0.293278595,0.797838765,Menya [mcr],Trans New Guinea,Papuanesia
0.783005215,0.753573826,0.411181514,Pacoh [pac],5,Eurasia
0.593511029,0.875666049,0.357828751,Hangzhou [wuu-2],2,Eurasia
0.134585752,0.613094331,0.391523169,Rongpo [rnp],2,Eurasia
0.253069143,0.545666041,0.398397737,Udmurt [udm],Uralic,Eurasia
0.978846537,0.512938821,0.54814283,Embaloh [emb],1,Papuanesia
0.828830351,0.779025585,0.543785491,Nonthaburi Malay [xxx-20],1,Eurasia
0.310708858,0.550343705,0.41125527,Ostyak [kca-2],Uralic,Eurasia
0.769302754,0.739344866,0.45291615,Ambonese Malay [abs],1,Papuanesia
0.161509341,0.578127905,0.146733292,Dimili [diq],3,Eurasia
0.128878052,0.510896384,0.418319917,Solega [sle],Dravidian,Eurasia
0.958404327,0.64236393,0.474471436,Melanau [mel],1,Papuanesia
0.287241008,0.708197015,0.627136202,Dolpo [dre],2,Eurasia
0.765454456,0.570759224,0.628934403,Kei [kei],1,Papuanesia
0.161973186,0.78576148,0.500379478,Tamang_Eastern [taj],2,Eurasia
0.517051974,0.846515956,0.513372421,Hkongso [mro],2,Eurasia
0.213450334,0.781903668,0.516823064,Tamang_Western [tdg],2,Eurasia
0.960157961,0.456141878,0.577709061,Barang-barang [lji],1,Papuanesia
0.17932275,0.701022003,0.610210754,Dingri [bod-4],2,Eurasia
0.156702862,0.764156356,0.610605974,Mustang [loy],2,Eurasia
0.169607185,0.778886257,0.590366607,Drokpa [bod-5],2,Eurasia
0.833439923,0.820184426,0.48953656,Golden Palaung [pll],5,Eurasia
0.607735817,0.120111605,0.263186496,Lushootseed [lut],Salish,North America
0.928272564,0.548413171,0.47799584,Sumbawa [smw],1,Papuanesia
0.854327189,0.728619101,0.478662091,Mualang [mtd],1,Papuanesia
0.823065036,0.77896313,0.552428534,Kupang Malay [mkn],1,Papuanesia
0.756228015,0.457725305,0.255909229,Aghem [agq],4,Africa
0.680953034,0.06496654,0.26801799,Nandi [kln],Nilo-Saharan,Africa
0.75315419,0.251890141,0.383495334,UMbundu [umb],4,Africa
0.273547526,0.557220884,0.280928654,Lamani [lmn],3,Eurasia
0.129761112,0.764378442,0.490609842,Brag-g.yab [khg-2],2,Eurasia
0.091120116,0.730105921,0.52058194,Themchen [adx-2],2,Eurasia
0.132340739,0.751671083,0.464736065,Shigatse [bod-6],2,Eurasia
0.774348665,0.77583552,0.500535556,Lü [khb],Tai-Kadai,Eurasia
0.086651275,0.462987472,0.322133779,Waigali [wbk],3,Eurasia
0.172206524,0.638589415,0.192244821,Kalami [gwc],3,Eurasia
0.199827814,0.801805055,0.590795504,Zhang-Zhung [jna],2,Eurasia
0.222062467,0.544529169,0.310086177,Konkani [knn],3,Eurasia
0.780876643,0.749189817,0.538027765,Sui [swi],Tai-Kadai,Eurasia
0.130366637,0.57701896,0.268598112,Palula [phl],3,Eurasia
0.207777968,0.784099941,0.600230291,Chöcangacakha [cgk],2,Eurasia
0.945780513,0.623371556,0.327884024,Jomang [tlo],Kordofanian,Africa
0.175153701,0.521587082,0.397614392,Khowar [khw],3,Eurasia
0.432727201,0.253916187,0.529711213,Bardi [bcj],Nyulnyul,Australia
0.800834468,0.369929308,0.432593821,Gbeya_Bossangoa [gbp],Adamawa-Ubangi,Africa
0.517813649,0.239943731,0.696567322,Ngiti [niy],Nilo-Saharan,Africa
0.790339798,0.839683833,0.464140001,Mak [mkg],Tai-Kadai,Eurasia
0.763160454,0.687321034,0.262456658,Ivatan_Southern [ivv],1,Papuanesia
0.697474561,0.504239374,0.594865131,Kedang [ksx],1,Papuanesia
0.738563767,0.739989783,0.549181414,Nyahkur [cbn],5,Eurasia
0.372887027,0.194168002,0.817409711,Caddo [cad],Caddoan,North America
0.774019636,0.225282655,0.422392043,Yeyi [yey],4,Africa
0.531769331,0.330806187,0.146501527,Neo-Aramaic [trg],Afro-Asiatic,Eurasia
0.274982181,0.708363376,0.429058868,Kala Lagaw Ya [mwp],6,Papuanesia
0.824727463,0.604912566,0.509529614,Bobongko [bgb],1,Papuanesia
0.953017139,0.753723352,0.467536611,Jambi Malay [jax],1,Papuanesia
0.557350767,0.299102966,0.924747484,Denaina [tfn],Dene-Yeniseic,North America
0.746757129,0.795263016,0.568651912,Larantuka Malay [lrt],1,Papuanesia
0.780685027,0.75564672,0.531818683,Ai-cham_Diwo [aih],Tai-Kadai,Eurasia
0.779833766,0.757774358,0.530067311,Ong Be [onb],Tai-Kadai,Eurasia
0.184380969,0.80668706,0.576838457,Bumthang [kjz],2,Eurasia
0.076074778,0.403457864,0.655534454,Yakkha [ybh],2,Eurasia
0.112433452,0.693653808,0.536005843,Purik [prx],2,Eurasia
0.644752797,0.574514816,0.096872197,Mnar [pbv-2],5,Eurasia
0.247912774,0.681192634,0.586561013,Hmar [hmr],2,Eurasia
0.057925999,0.378336129,0.523616971,Nobiin [fia],Nilo-Saharan,Africa
0.315714179,0.717236125,0.637181773,Tutsa [tvt],2,Eurasia
0.333200969,0.483911319,0.493337564,Kukatj [xxx-38],6,Australia
0.233643446,0.700422301,0.548621889,Miji [sjl],2,Eurasia
0.83954692,0.519005943,0.700178,Amarasi [aaz],1,Papuanesia
0.722811828,0.433522562,0.671338111,Souw Amana Teru [tlu],1,Papuanesia
0.759038679,0.598440514,0.601319719,Galolen [gal],1,Papuanesia
0.907618808,0.525003889,0.674214475,Dhao [nfa],1,Papuanesia
0.758871984,0.700795039,0.576969183,Mambai [mgm],1,Papuanesia
0.79737,0.634778222,0.576725606,Helong [heg],1,Papuanesia
0.803112862,0.765795302,0.538620775,Blang [blr],5,Eurasia
0.762846332,0.778554634,0.493561943,Zhuang [zyn],Tai-Kadai,Eurasia
0.993495097,0.416482387,0.554047114,Wotu [wtw],1,Papuanesia
0.773598241,0.388029056,0.797076015,Pagu [pgu],West Papuan,Papuanesia
0.856022469,0.583480999,0.473694801,Dadua [gal-2],1,Papuanesia
0.838430346,0.773423084,0.513096443,Kéo [xxk],1,Papuanesia
0.786966677,0.426660264,0.077046244,Nzadi [xxx-48],4,Africa
0.947287839,0.550233267,0.437805787,Balantak [blz],1,Papuanesia
0.822014343,0.805513361,0.534340754,U [xxx-61],5,Eurasia
0.796903037,0.762577196,0.528538368,Surin Khmer [kxm],5,Eurasia
0.183858275,0.510643575,0.279722362,Gojri [gju],3,Eurasia
0.151417556,0.738605164,0.566613243,Tsum [ttz],2,Eurasia
0.480074772,0.797601706,0.654216592,Mru [mro],2,Eurasia
0.360316402,0.846680069,0.564259435,Hlersu [hle],2,Eurasia
0.410498192,0.866330844,0.561282136,Buyuan Jino [jiy],2,Eurasia
0.431892382,0.838134481,0.631443368,Sadu [xxx-63],2,Eurasia
0.295663553,0.356741956,0.371444054,||Ani [hnh],Khoe,Africa
0.751608521,0.836924492,0.508988083,Tsat [huq],1,Eurasia
0.88200681,0.547882639,0.44816943,Sasak [sas],1,Papuanesia
0.144951458,0.728415331,0.684859517,Kuke [ght],2,Eurasia
0.923951102,0.704887052,0.298876336,Classical Malay [xxx-96],1,Eurasia
0.75293462,0.79325883,0.554446176,Ternate Malay [max],1,Papuanesia
0.816865203,0.597232582,0.473891461,Gorontalo [gor],1,Papuanesia
0.518842293,0.868514795,0.593738335,Banggime [dbb],Banggime,Africa
0.296611603,0.61068134,0.884773471,Chin_Daai [dao],2,Eurasia
0.968214981,0.446872361,0.479588255,Proto-Malayo-Polynesian [xxx-97],1,Papuanesia
0.306063145,0.737633224,0.598570853,Awar [aya],Lower Sepik-Ramu,Papuanesia
0.774591726,0.269766895,0.398326785,Herero [her],4,Africa
0.185529421,0.730662385,0.56534914,Haa Zongkha [dzo-2],2,Eurasia
0.721498689,0.29503462,0.434751877,Bemba [bem],4,Africa
0.712316034,0.829091709,0.383261055,Saramaccan [srm],creole,South America
0.789364173,0.825588297,0.383622914,Haitian Creole [hat],creole,North America
0.176107887,0.522547854,0.453087859,Aari [aiw],Afro-Asiatic,Africa
0.487064213,0.81490519,0.59737309,Iha pidgin [ihb],creole,Papuanesia
0.156847538,0.801875766,0.554243788,Sherpa_Hile [xsr-2],2,Eurasia
0.260943498,0.25848276,0.83990437,Creek [mus],Muskogean,North America
0.715098758,0.460089805,0.129605238,Bafut [bfd],4,Africa
0.039160345,0.39819493,0.450633503,Urartian [xur],Hurro-Urartian,Eurasia
0.081090659,0.276874029,0.488475294,Hurrian [xhu],Hurro-Urartian,Eurasia
0.325926417,0.506013944,0.237087621,Oscan [osc],3,Eurasia
0.318290238,0.507542289,0.226986194,Umbrian [xum],3,Eurasia
0.411513602,0.417548108,0.203539335,Gaulish [xtg],3,Eurasia
0.208193345,0.61047891,0.766331362,Yuki [yuk],Wappo-Yukian,North America
0.561469076,0.319950811,0.148469402,Arabic_Basra [acm],Afro-Asiatic,Eurasia
0.407432207,0.627260654,0.770834092,Puxi [jih],2,Eurasia
0.81321708,0.807186538,0.594716646,Mina [gej],4,Africa
0.385276111,0.299866634,0.227376596,Kitanemuk [xxx-43],Uto-Aztecan,North America
0.18933943,0.450799309,0.885179675,Quechan [yum],Yuman,North America
0.420286367,0.557460174,0.047717876,German_Swiss [gsw],3,Eurasia
0.496072714,0.595305995,0.067726352,Scots English [sco],3,Eurasia
0.73021584,0.782278484,0.573524649,Waima'a [wmh],1,Papuanesia
0.821639207,0.819195365,0.49162074,Bih [rad-2],1,Eurasia
0.128440806,0.758326957,0.55815849,Balti [bft],2,Eurasia
0.169560607,0.49946499,0.213265951,Avestan [ave],3,Eurasia
0.770921284,0.656129368,0.593489067,Hresuk [adb],1,Papuanesia
0.543871336,0.799144103,0.643782717,Keuw [khh],Keuw,Papuanesia
0.575856888,0.627801198,0.795088839,Kaera [xxx-111],Timor-Alor-Pantar,Papuanesia
0.79299458,0.754347835,0.486453072,Old Khmer [khm-2],5,Eurasia
0.524326438,0.13558192,0.799518541,Wyandot [wya],Iroquoian,North America
0.800634796,0.628866119,0.675390279,Sula [szn],1,
0.295228837,0.237706366,0.299461635,Muk-Thang [xxx-95],6,Australia
0.270263307,0.042373109,0.615837057,Shawnee [sjw],Algic,North America
0.795983597,0.595757626,0.358875726,Ratahan [rth-2],1,Papuanesia
0.139500579,0.735040998,0.421640617,Ogami [mvi],Japonic,Eurasia
0.169589533,0.815184895,0.549308062,Lamjung Yohlmo [scp-2],2,Eurasia
0.128025642,0.720268874,0.606502679,Nubri [kte],2,Eurasia
0.07447495,0.437465099,0.630338378,Bahing [bhj],2,Eurasia
0,0.443968715,0.64793598,Khaling [klr],2,Eurasia
0.12070887,0.373695015,0.613214821,Koyi [kkt],2,Eurasia
0.644859716,0.926310518,0.460079995,Xuwen [nan-7],2,Eurasia
0.544722494,0.726535258,0.115557914,Hong Kong English [xxx-114],creole,Eurasia
0.673251582,0.909832681,0.499373736,Chinese Pidgin English [xxx-115],creole,Eurasia
